trend trendClass trendLength tokensPerTweet mentionsPerTweet hashTagsPerTweet tweetsWithUrl tweetsWithReplies retweetsPerTweet favoritesPerTweet urlsPerTweet mediasPerTweet tweetsPerUser uniqueUsersCount userStatusesPerUser listedUsersPerUser userFollowersPerUser userFriendsPerUser avgVerifiedUsers
saturdaynighttakeaway, Event, 21, 4.5870098039215685, 0.6446078431372549, 1.329656862745098, 0.00857843137254902, 0.17892156862745098, 0.0, 0.0, 0.00857843137254902, 0.051470588235294115, 1.281004709576138, 637, 5937.708006279435, 2.436420722135008, 707.5808477237049, 837.8634222919937, 0.0
jjhamblettskypemeimajcat, Meme, 24, 5.480976013234078, 0.9193548387096774, 1.0194375516956162, 8.271298593879239E-4, 0.41687344913151364, 0.0, 0.0, 0.0012406947890818859, 0.07361455748552523, 35.55882352941177, 68, 18136.147058823528, 9.852941176470589, 2850.5882352941176, 2476.529411764706, 0.0
engvirl, Event, 7, 5.2952720785013385, 0.264049955396967, 1.8661909009812667, 0.01873327386262266, 0.09099018733273863, 0.0, 0.0, 0.01873327386262266, 0.06868867082961641, 1.5419532324621734, 727, 4646.221458046767, 6.09353507565337, 708.971114167813, 550.2558459422283, 0.001375515818431912
mufc, Event, 4, 6.808712121212121, 0.2528409090909091, 1.3702651515151516, 0.017045454545454544, 0.11174242424242424, 0.0, 0.0, 0.017992424242424244, 0.06534090909090909, 1.6603773584905661, 636, 7156.33962264151, 4.196540880503145, 635.8993710691824, 663.9355345911949, 0.0
thevoiceuk, Event, 10, 4.991883116883117, 0.33116883116883117, 1.2727272727272727, 0.05032467532467533, 0.1185064935064935, 0.0, 0.0, 0.05032467532467533, 0.012987012987012988, 1.5285359801488834, 403, 8205.119106699753, 4.786600496277916, 685.1439205955335, 689.9305210918114, 0.0
lufc, Event, 4, 6.879924953095685, 0.20637898686679174, 1.401500938086304, 0.0225140712945591, 0.09943714821763602, 0.0, 0.0, 0.0225140712945591, 0.0600375234521576, 2.0037593984962405, 266, 6166.2593984962405, 3.943609022556391, 684.672932330827, 737.578947368421, 0.0
mcbusted, Event, 8, 5.329421626152556, 0.567476948868399, 0.6244761106454317, 0.0075440067057837385, 0.20871751886001677, 0.0, 0.0, 0.0075440067057837385, 0.025984911986588432, 1.4746600741656366, 809, 9980.158220024721, 3.7058096415327566, 628.9196538936959, 686.929542645241, 0.0
ireveng, Event, 7, 4.686534216335541, 0.2141280353200883, 1.8432671081677705, 0.024282560706401765, 0.0684326710816777, 0.0, 0.0, 0.024282560706401765, 0.0706401766004415, 1.4245283018867925, 318, 4725.795597484277, 5.29874213836478, 544.0125786163522, 615.1540880503145, 0.0031446540880503146
rielleto15k, Meme, 11, 10.560655737704918, 1.9737704918032788, 1.0, 0.0, 0.9836065573770492, 0.0, 0.0, 0.0, 0.003278688524590164, 152.5, 2, 25498.0, 11.5, 969.0, 556.0, 0.0
rielleto14500, Meme, 13, 10.976119402985075, 1.9880597014925374, 1.0, 0.0, 0.9940298507462687, 0.0, 0.0, 0.0, 0.0, 335.0, 1, 15818.0, 27.0, 1080.0, 427.0, 0.0
